time,.data
2020/04/03/19:51:28.409676,"(-9.84136962890625, -0.2286529541015625, -2.698272705078125)"
2020/04/03/19:51:28.515009,"(-9.877273559570312, -0.2837066650390625, -2.6611480712890625)"
2020/04/03/19:51:28.616222,"(-9.928756713867188, -0.289703369140625, -2.6276397705078125)"
2020/04/03/19:51:28.719159,"(-9.904815673828125, -0.19512939453125, -2.5701751708984375)"
2020/04/03/19:51:28.822650,"(-9.923965454101562, -0.2358245849609375, -2.5761566162109375)"
2020/04/03/19:51:28.928408,"(-9.897628784179688, -0.252593994140625, -2.6024932861328125)"
2020/04/03/19:51:29.032807,"(-9.925155639648438, -0.24420166015625, -2.50433349609375)"
2020/04/03/19:51:29.135584,"(-9.965866088867188, -0.2142791748046875, -2.540252685546875)"
2020/04/03/19:51:29.241420,"(-9.944320678710938, -0.23822021484375, -2.4744110107421875)"
2020/04/03/19:51:29.343441,"(-9.939529418945312, -0.2561798095703125, -2.4588470458984375)"
2020/04/03/19:51:29.445338,"(-9.914382934570312, -0.2561798095703125, -2.46722412109375)"
2020/04/03/19:51:29.548300,"(-9.868896484375, -0.2537841796875, -2.4073638916015625)"
2020/04/03/19:51:29.652983,"(-9.910797119140625, -0.2310333251953125, -2.466033935546875)"
2020/04/03/19:51:29.757214,"(-9.993392944335938, -0.2238616943359375, -2.4181365966796875)"
2020/04/03/19:51:29.861742,"(-9.977828979492188, -0.2238616943359375, -2.3175811767578125)"
2020/04/03/19:51:29.969210,"(-10.060440063476562, -0.211883544921875, -2.3175811767578125)"
2020/04/03/19:51:30.069580,"(-10.013748168945312, -0.217864990234375, -2.308013916015625)"
2020/04/03/19:51:30.175656,"(-9.919174194335938, -0.2454071044921875, -2.2888641357421875)"
2020/04/03/19:51:30.280706,"(-9.9000244140625, -0.2573699951171875, -2.278076171875)"
2020/04/03/19:51:30.382984,"(-9.917984008789062, -0.2729339599609375, -2.267303466796875)"
2020/04/03/19:51:30.488448,"(-9.986221313476562, -0.227447509765625, -2.2385711669921875)"
2020/04/03/19:51:30.592952,"(-10.078399658203125, -0.2358245849609375, -2.1859130859375)"
2020/04/03/19:51:30.694912,"(-10.010162353515625, -0.23822021484375, -2.1212615966796875)"
2020/04/03/19:51:30.795813,"(-10.0736083984375, -0.26336669921875, -2.0889434814453125)"
2020/04/03/19:51:30.902227,"(-9.943115234375, -0.2465972900390625, -2.13922119140625)"
2020/04/03/19:51:31.004992,"(-9.982620239257812, -0.247802734375, -2.1356353759765625)"
2020/04/03/19:51:31.109311,"(-9.913192749023438, -0.264556884765625, -2.144012451171875)"
2020/04/03/19:51:31.213093,"(-10.008956909179688, -0.248992919921875, -2.0841522216796875)"
2020/04/03/19:51:31.317689,"(-9.92156982421875, -0.2657623291015625, -2.0841522216796875)"
2020/04/03/19:51:31.421206,"(-10.05206298828125, -0.2621612548828125, -2.0266876220703125)"
2020/04/03/19:51:31.525758,"(-10.02691650390625, -0.2513885498046875, -2.0254974365234375)"
2020/04/03/19:51:31.627726,"(-10.0855712890625, -0.2142791748046875, -2.00634765625)"
2020/04/03/19:51:31.732162,"(-10.090362548828125, -0.2250518798828125, -2.0159149169921875)"
2020/04/03/19:51:31.834253,"(-10.1849365234375, -0.210693359375, -1.9883880615234375)"
2020/04/03/19:51:31.939843,"(-10.092758178710938, -0.2094879150390625, -1.95965576171875)"
2020/04/03/19:51:32.043173,"(-9.92156982421875, -0.268157958984375, -1.9512786865234375)"
2020/04/03/19:51:32.147371,"(-9.973052978515625, -0.26336669921875, -1.874664306640625)"
2020/04/03/19:51:32.252788,"(-9.93115234375, -0.2346343994140625, -1.906982421875)"
2020/04/03/19:51:32.355861,"(-10.02691650390625, -0.258575439453125, -1.8447265625)"
2020/04/03/19:51:32.460890,"(-9.9993896484375, -0.270538330078125, -1.8148040771484375)"
2020/04/03/19:51:32.567052,"(-10.086776733398438, -0.264556884765625, -1.78607177734375)"
2020/04/03/19:51:32.671023,"(-10.115509033203125, -0.2406158447265625, -1.821990966796875)"
2020/04/03/19:51:32.774280,"(-10.061630249023438, -0.20111083984375, -1.74896240234375)"
2020/04/03/19:51:32.880147,"(-10.044876098632812, -0.2513885498046875, -1.775299072265625)"
2020/04/03/19:51:32.982358,"(-9.971847534179688, -0.2513885498046875, -1.728607177734375)"
2020/04/03/19:51:33.090572,"(-10.071212768554688, -0.2777252197265625, -1.707061767578125)"
2020/04/03/19:51:33.191365,"(-10.043670654296875, -0.2298431396484375, -1.71185302734375)"
2020/04/03/19:51:33.294005,"(-10.078399658203125, -0.2825164794921875, -1.6412200927734375)"
2020/04/03/19:51:33.394765,"(-10.022125244140625, -0.296875, -1.6232757568359375)"
2020/04/03/19:51:33.499940,"(-9.963470458984375, -0.274139404296875, -1.611297607421875)"
2020/04/03/19:51:33.600879,"(-10.087966918945312, -0.2932891845703125, -1.605316162109375)"
2020/04/03/19:51:33.705344,"(-10.04248046875, -0.268157958984375, -1.6244659423828125)"
2020/04/03/19:51:33.807896,"(-10.0364990234375, -0.2621612548828125, -1.647216796875)"
2020/04/03/19:51:33.925144,"(-10.092758178710938, -0.2549896240234375, -1.6627655029296875)"
2020/04/03/19:51:34.018512,"(-10.072402954101562, -0.2669525146484375, -1.5706024169921875)"
2020/04/03/19:51:34.120706,"(-10.119094848632812, -0.2238616943359375, -1.6340484619140625)"
2020/04/03/19:51:34.227492,"(-10.105926513671875, -0.2609710693359375, -1.5933380126953125)"
2020/04/03/19:51:34.329324,"(-10.15380859375, -0.210693359375, -1.605316162109375)"
2020/04/03/19:51:34.434467,"(-10.096343994140625, -0.27532958984375, -1.5789794921875)"
2020/04/03/19:51:34.540683,"(-10.097549438476562, -0.247802734375, -1.5239105224609375)"
2020/04/03/19:51:34.642828,"(-10.022125244140625, -0.258575439453125, -1.493988037109375)"
2020/04/03/19:51:34.748473,"(-10.019729614257812, -0.3040618896484375, -1.4664459228515625)"
2020/04/03/19:51:34.851058,"(-10.00537109375, -0.2920989990234375, -1.4544830322265625)"
2020/04/03/19:51:34.952020,"(-10.145431518554688, -0.248992919921875, -1.4401092529296875)"
2020/04/03/19:51:35.055371,"(-10.157394409179688, -0.268157958984375, -1.410186767578125)"
2020/04/03/19:51:35.161426,"(-10.141845703125, -0.2777252197265625, -1.422149658203125)"
2020/04/03/19:51:35.266072,"(-10.044876098632812, -0.26336669921875, -1.410186767578125)"
2020/04/03/19:51:35.368608,"(-9.949111938476562, -0.2932891845703125, -1.3754730224609375)"
2020/04/03/19:51:35.473379,"(-9.976638793945312, -0.3148345947265625, -1.4077911376953125)"
2020/04/03/19:51:35.578298,"(-10.05804443359375, -0.2884979248046875, -1.379058837890625)"
2020/04/03/19:51:35.682231,"(-10.216064453125, -0.2286529541015625, -1.3455352783203125)"
2020/04/03/19:51:35.786522,"(-10.1107177734375, -0.2717437744140625, -1.369476318359375)"
2020/04/03/19:51:35.890280,"(-10.114303588867188, -0.259765625, -1.3539276123046875)"
2020/04/03/19:51:35.994974,"(-10.0855712890625, -0.2609710693359375, -1.3335723876953125)"
2020/04/03/19:51:36.099270,"(-10.078399658203125, -0.2873077392578125, -1.3431396484375)"
2020/04/03/19:51:36.203511,"(-10.043670654296875, -0.301666259765625, -1.3311767578125)"
2020/04/03/19:51:36.308243,"(-10.081985473632812, -0.2777252197265625, -1.3072357177734375)"
2020/04/03/19:51:36.413118,"(-10.14422607421875, -0.301666259765625, -1.2689208984375)"
2020/04/03/19:51:36.516060,"(-10.164581298828125, -0.2609710693359375, -1.2294158935546875)"
2020/04/03/19:51:36.622844,"(-10.194503784179688, -0.2573699951171875, -1.240203857421875)"
2020/04/03/19:51:36.726114,"(-10.046066284179688, -0.2944793701171875, -1.240203857421875)"
2020/04/03/19:51:36.832882,"(-9.985015869140625, -0.3148345947265625, -1.230621337890625)"
2020/04/03/19:51:36.936809,"(-9.990997314453125, -0.3244171142578125, -1.1767425537109375)"
2020/04/03/19:51:37.038506,"(-9.95867919921875, -0.301666259765625, -1.230621337890625)"
2020/04/03/19:51:37.142149,"(-10.09515380859375, -0.2549896240234375, -1.17315673828125)"
2020/04/03/19:51:37.249289,"(-10.120285034179688, -0.2944793701171875, -1.1228790283203125)"
2020/04/03/19:51:37.351598,"(-10.066421508789062, -0.307647705078125, -1.0809783935546875)"
2020/04/03/19:51:37.457794,"(-10.054443359375, -0.307647705078125, -1.1480255126953125)"
2020/04/03/19:51:37.560053,"(-10.103530883789062, -0.2765350341796875, -1.1432342529296875)"
2020/04/03/19:51:37.665087,"(-10.12628173828125, -0.3100433349609375, -1.1168975830078125)"
2020/04/03/19:51:37.769112,"(-10.103530883789062, -0.26934814453125, -1.0749969482421875)"
2020/04/03/19:51:37.875015,"(-10.139450073242188, -0.284912109375, -1.025909423828125)"
2020/04/03/19:51:37.978198,"(-10.076004028320312, -0.248992919921875, -1.0809783935546875)"
2020/04/03/19:51:38.082701,"(-10.152618408203125, -0.2825164794921875, -1.0917510986328125)"
2020/04/03/19:51:38.186292,"(-10.07958984375, -0.23822021484375, -1.156402587890625)"
2020/04/03/19:51:38.293050,"(-10.186126708984375, -0.259765625, -1.088165283203125)"
2020/04/03/19:51:38.396386,"(-10.135848999023438, -0.30645751953125, -1.072601318359375)"
2020/04/03/19:51:38.500372,"(-10.21246337890625, -0.259765625, -1.08697509765625)"
2020/04/03/19:51:38.606022,"(-10.121490478515625, -0.2873077392578125, -1.02471923828125)"
2020/04/03/19:51:38.710950,"(-10.081985473632812, -0.323211669921875, -1.051055908203125)"
2020/04/03/19:51:38.812660,"(-9.982620239257812, -0.2813262939453125, -1.0702056884765625)"
2020/04/03/19:51:38.918014,"(-10.054443359375, -0.274139404296875, -1.01513671875)"
2020/04/03/19:51:39.022100,"(-10.066421508789062, -0.2920989990234375, -1.0055694580078125)"
2020/04/03/19:51:39.126171,"(-10.182540893554688, -0.2465972900390625, -1.0007781982421875)"
2020/04/03/19:51:39.228837,"(-10.134658813476562, -0.2777252197265625, -0.9169769287109375)"
2020/04/03/19:51:39.330912,"(-10.141845703125, -0.2573699951171875, -0.967254638671875)"
2020/04/03/19:51:39.434779,"(-10.236404418945312, -0.2980804443359375, -0.939727783203125)"
2020/04/03/19:51:39.535260,"(-10.135848999023438, -0.3028717041015625, -0.88226318359375)"
2020/04/03/19:51:39.638156,"(-10.12628173828125, -0.2873077392578125, -0.8726806640625)"
2020/04/03/19:51:39.743539,"(-10.086776733398438, -0.31243896484375, -0.8942413330078125)"
2020/04/03/19:51:39.848018,"(-10.046066284179688, -0.322021484375, -0.899017333984375)"
2020/04/03/19:51:39.951032,"(-10.13226318359375, -0.3088531494140625, -0.8942413330078125)"
2020/04/03/19:51:40.059924,"(-10.0736083984375, -0.3208160400390625, -0.8978271484375)"
2020/04/03/19:51:40.160505,"(-10.178955078125, -0.2621612548828125, -0.9720458984375)"
2020/04/03/19:51:40.264387,"(-10.108322143554688, -0.30047607421875, -0.9050140380859375)"
2020/04/03/19:51:40.368643,"(-10.1849365234375, -0.2561798095703125, -0.9121856689453125)"
2020/04/03/19:51:40.473712,"(-10.115509033203125, -0.2920989990234375, -0.8164215087890625)"
2020/04/03/19:51:40.577904,"(-10.111907958984375, -0.2908935546875, -0.902618408203125)"
2020/04/03/19:51:40.683168,"(-9.990997314453125, -0.284912109375, -0.881072998046875)"
2020/04/03/19:51:40.786448,"(-10.119094848632812, -0.2789306640625, -0.914581298828125)"
2020/04/03/19:51:40.892330,"(-10.225631713867188, -0.2621612548828125, -0.8319854736328125)"
2020/04/03/19:51:40.996160,"(-10.171768188476562, -0.284912109375, -0.8236083984375)"
2020/04/03/19:51:41.100034,"(-10.1597900390625, -0.2513885498046875, -0.7577667236328125)"
2020/04/03/19:51:41.204200,"(-10.11669921875, -0.2729339599609375, -0.817626953125)"
2020/04/03/19:51:41.305897,"(-10.156204223632812, -0.284912109375, -0.7948760986328125)"
2020/04/03/19:51:41.408936,"(-10.129867553710938, -0.26934814453125, -0.8379669189453125)"
2020/04/03/19:51:41.511791,"(-10.078399658203125, -0.2777252197265625, -0.865509033203125)"
2020/04/03/19:51:41.618010,"(-10.038894653320312, -0.3351898193359375, -0.817626953125)"
2020/04/03/19:51:41.721169,"(-10.002975463867188, -0.2717437744140625, -0.854736328125)"
2020/04/03/19:51:41.823120,"(-10.018539428710938, -0.2837066650390625, -0.7625579833984375)"
2020/04/03/19:51:41.925271,"(-10.008956909179688, -0.317230224609375, -0.7948760986328125)"
2020/04/03/19:51:42.029938,"(-10.119094848632812, -0.2609710693359375, -0.7841033935546875)"
2020/04/03/19:51:42.133713,"(-10.216064453125, -0.3196258544921875, -0.7314300537109375)"
2020/04/03/19:51:42.238418,"(-10.210067749023438, -0.2932891845703125, -0.754180908203125)"
2020/04/03/19:51:42.345800,"(-10.19091796875, -0.2717437744140625, -0.6907196044921875)"
2020/04/03/19:51:42.447835,"(-10.08917236328125, -0.305267333984375, -0.71826171875)"
2020/04/03/19:51:42.551082,"(-10.006561279296875, -0.3160400390625, -0.7374114990234375)"
2020/04/03/19:51:42.657307,"(-10.053253173828125, -0.3136444091796875, -0.713470458984375)"
2020/04/03/19:51:42.759669,"(-10.16339111328125, -0.295684814453125, -0.664398193359375)"
2020/04/03/19:51:42.865139,"(-10.071212768554688, -0.268157958984375, -0.7362213134765625)"
2020/04/03/19:51:42.969166,"(-10.115509033203125, -0.301666259765625, -0.6775665283203125)"
2020/04/03/19:51:43.073786,"(-10.157394409179688, -0.301666259765625, -0.7326202392578125)"
2020/04/03/19:51:43.177773,"(-10.119094848632812, -0.2932891845703125, -0.629669189453125)"
2020/04/03/19:51:43.281404,"(-10.096343994140625, -0.3148345947265625, -0.6895294189453125)"
2020/04/03/19:51:43.383721,"(-10.105926513671875, -0.311248779296875, -0.65960693359375)"
2020/04/03/19:51:43.485666,"(-10.14422607421875, -0.270538330078125, -0.693115234375)"
2020/04/03/19:51:43.591913,"(-10.10113525390625, -0.3148345947265625, -0.654815673828125)"
2020/04/03/19:51:43.695146,"(-10.183731079101562, -0.311248779296875, -0.69671630859375)"
2020/04/03/19:51:43.795922,"(-10.192123413085938, -0.2573699951171875, -0.63446044921875)"
2020/04/03/19:51:43.899450,"(-10.102340698242188, -0.3088531494140625, -0.656005859375)"
2020/04/03/19:51:44.001991,"(-10.119094848632812, -0.3148345947265625, -0.6380615234375)"
2020/04/03/19:51:44.109324,"(-10.109512329101562, -0.2908935546875, -0.6679840087890625)"
2020/04/03/19:51:44.211641,"(-10.10711669921875, -0.3088531494140625, -0.62847900390625)"
2020/04/03/19:51:44.315848,"(-10.078399658203125, -0.3208160400390625, -0.639251708984375)"
2020/04/03/19:51:44.420556,"(-10.174163818359375, -0.26336669921875, -0.5949554443359375)"
2020/04/03/19:51:44.524363,"(-10.083175659179688, -0.323211669921875, -0.59136962890625)"
2020/04/03/19:51:44.630425,"(-10.105926513671875, -0.307647705078125, -0.571014404296875)"
2020/04/03/19:51:44.733352,"(-10.128677368164062, -0.305267333984375, -0.5458831787109375)"
2020/04/03/19:51:44.838400,"(-10.143035888671875, -0.3160400390625, -0.5722198486328125)"
2020/04/03/19:51:44.942417,"(-10.050857543945312, -0.363922119140625, -0.6212921142578125)"
2020/04/03/19:51:45.043499,"(-10.08917236328125, -0.311248779296875, -0.586578369140625)"
2020/04/03/19:51:45.145758,"(-10.06402587890625, -0.3280029296875, -0.54827880859375)"
2020/04/03/19:51:45.249586,"(-10.053253173828125, -0.3148345947265625, -0.617706298828125)"
2020/04/03/19:51:45.353547,"(-10.164581298828125, -0.301666259765625, -0.596160888671875)"
2020/04/03/19:51:45.458263,"(-10.117889404296875, -0.301666259765625, -0.5566558837890625)"
2020/04/03/19:51:45.562778,"(-10.1849365234375, -0.311248779296875, -0.527923583984375)"
2020/04/03/19:51:45.670936,"(-10.19091796875, -0.3040618896484375, -0.49560546875)"
2020/04/03/19:51:45.772062,"(-10.13226318359375, -0.2932891845703125, -0.5351104736328125)"
2020/04/03/19:51:45.877068,"(-10.000579833984375, -0.2873077392578125, -0.565032958984375)"
2020/04/03/19:51:45.980768,"(-10.090362548828125, -0.3244171142578125, -0.5458831787109375)"
2020/04/03/19:51:46.085003,"(-10.081985473632812, -0.3256072998046875, -0.5195465087890625)"
2020/04/03/19:51:46.191508,"(-10.123886108398438, -0.2932891845703125, -0.5135498046875)"
2020/04/03/19:51:46.293904,"(-10.236404418945312, -0.3292083740234375, -0.4644775390625)"
2020/04/03/19:51:46.399303,"(-10.225631713867188, -0.2765350341796875, -0.459686279296875)"
2020/04/03/19:51:46.503413,"(-10.141845703125, -0.2932891845703125, -0.5039825439453125)"
2020/04/03/19:51:46.607267,"(-10.15380859375, -0.2765350341796875, -0.5147552490234375)"
2020/04/03/19:51:46.711586,"(-10.081985473632812, -0.2992706298828125, -0.60333251953125)"
2020/04/03/19:51:46.818059,"(-10.0364990234375, -0.2944793701171875, -0.559051513671875)"
2020/04/03/19:51:46.920066,"(-10.002975463867188, -0.295684814453125, -0.576995849609375)"
2020/04/03/19:51:47.025719,"(-10.090362548828125, -0.3088531494140625, -0.48602294921875)"
2020/04/03/19:51:47.128993,"(-10.202896118164062, -0.2717437744140625, -0.4668731689453125)"
2020/04/03/19:51:47.230966,"(-10.21246337890625, -0.307647705078125, -0.4369354248046875)"
2020/04/03/19:51:47.332672,"(-10.287887573242188, -0.2573699951171875, -0.481231689453125)"
2020/04/03/19:51:47.439093,"(-10.1968994140625, -0.30047607421875, -0.4728546142578125)"
2020/04/03/19:51:47.542119,"(-10.129867553710938, -0.2825164794921875, -0.48602294921875)"
2020/04/03/19:51:47.647081,"(-10.083175659179688, -0.3088531494140625, -0.45489501953125)"
2020/04/03/19:51:47.753306,"(-10.044876098632812, -0.311248779296875, -0.544677734375)"
2020/04/03/19:51:47.855644,"(-10.11669921875, -0.3196258544921875, -0.450103759765625)"
2020/04/03/19:51:47.957619,"(-10.076004028320312, -0.2908935546875, -0.484832763671875)"
2020/04/03/19:51:48.059176,"(-10.15380859375, -0.2825164794921875, -0.4644775390625)"
2020/04/03/19:51:48.164756,"(-10.195709228515625, -0.323211669921875, -0.4297637939453125)"
2020/04/03/19:51:48.267862,"(-10.208877563476562, -0.284912109375, -0.4716644287109375)"
2020/04/03/19:51:48.372326,"(-10.113113403320312, -0.2789306640625, -0.487213134765625)"
2020/04/03/19:51:48.479727,"(-10.056838989257812, -0.3244171142578125, -0.45849609375)"
2020/04/03/19:51:48.580817,"(-10.111907958984375, -0.286102294921875, -0.4932098388671875)"
2020/04/03/19:51:48.685695,"(-10.158599853515625, -0.2932891845703125, -0.46087646484375)"
2020/04/03/19:51:48.792949,"(-10.199295043945312, -0.26934814453125, -0.4261627197265625)"
2020/04/03/19:51:48.893063,"(-10.11669921875, -0.3244171142578125, -0.4297637939453125)"
2020/04/03/19:51:49.000460,"(-10.20648193359375, -0.2980804443359375, -0.416595458984375)"
2020/04/03/19:51:49.102763,"(-10.104721069335938, -0.317230224609375, -0.3878631591796875)"
2020/04/03/19:51:49.206787,"(-10.12628173828125, -0.3088531494140625, -0.4034271240234375)"
2020/04/03/19:51:49.311917,"(-10.0736083984375, -0.3196258544921875, -0.4261627197265625)"
2020/04/03/19:51:49.414254,"(-10.087966918945312, -0.3184356689453125, -0.4393310546875)"
2020/04/03/19:51:49.516959,"(-10.174163818359375, -0.2837066650390625, -0.3363800048828125)"
2020/04/03/19:51:49.619067,"(-10.166976928710938, -0.289703369140625, -0.3770904541015625)"
2020/04/03/19:51:49.725239,"(-10.207672119140625, -0.2992706298828125, -0.360321044921875)"
2020/04/03/19:51:49.828151,"(-10.0364990234375, -0.317230224609375, -0.4572906494140625)"
2020/04/03/19:51:49.931883,"(-10.137054443359375, -0.3256072998046875, -0.407012939453125)"
