time,.x,.y,.z
2020/04/03/19:48:17.493493,0.000524484919088,0.0165745200099,-0.00187374980679
2020/04/03/19:48:17.522523,-0.000496806991131,0.0165574646602,-0.00157047207351
2020/04/03/19:48:17.563949,-0.000749959717696,0.0152991564484,-0.00132964324303
2020/04/03/19:48:17.603716,6.31880765502e-05,0.0171897201193,-0.00188252824683
2020/04/03/19:48:17.634353,0.0008503668965,0.0195863414899,-0.00246222945012
2020/04/03/19:48:17.664402,-0.00060992611986,0.0169897471167,-0.00156961464101
2020/04/03/19:48:17.694591,3.75015694648e-05,0.0204813304682,-0.00223026229173
2020/04/03/19:48:17.744372,0.000656247359967,0.0149538409386,-0.00162827674967
2020/04/03/19:48:17.773399,1.0649784472e-05,0.0188821904839,-0.00215277893852
2020/04/03/19:48:17.802439,0.00023703823794,0.020532639258,-0.00230309432959
2020/04/03/19:48:17.831802,0.0007192480142,0.0159422228556,-0.00176891150491
2020/04/03/19:48:17.862545,-4.84640123785e-05,0.0186909374481,-0.00210244342573
2020/04/03/19:48:17.892661,-0.00116599238851,0.0161020649345,-0.00149111303123
2020/04/03/19:48:17.942779,0.00020939092622,0.0181371734993,-0.00203439486214
2020/04/03/19:48:17.972610,0.000274187535423,0.0161111705038,-0.00197051725251
2020/04/03/19:48:18.004180,0.000148961758555,0.0178318496386,-0.00197126475312
2020/04/03/19:48:18.035146,-0.000194208007795,0.0154799124303,-0.00193983291573
2020/04/03/19:48:18.066062,0.000568086362784,0.014021323969,-0.00160497288642
2020/04/03/19:48:18.115603,0.000188324570587,0.0163120559306,-0.0018296734643
2020/04/03/19:48:18.145225,-0.00056233980424,0.0186456529183,-0.00164783556051
2020/04/03/19:48:18.184672,-5.07259203037e-06,0.0155176128248,-0.00166874809997
2020/04/03/19:48:18.224264,0.00106041948971,0.0205502171148,-0.0026373956512
2020/04/03/19:48:18.263657,0.00010737024136,0.0148127358652,-0.00164003609412
2020/04/03/19:48:18.302738,0.00120226350316,0.0183679638713,-0.00246814413554
2020/04/03/19:48:18.331630,0.000461437455633,0.016496012543,-0.00183695196884
2020/04/03/19:48:18.362053,0.000189639868673,0.0164261410571,-0.00184246238848
2020/04/03/19:48:18.391253,0.000634914626927,0.0166298540178,-0.00230078437902
2020/04/03/19:48:18.421752,0.000433783430051,0.0141005389186,-0.00156825755457
2020/04/03/19:48:18.451104,5.12487120925e-05,0.0174764836834,-0.00202395603116
2020/04/03/19:48:18.491036,0.000208088684257,0.0180231257937,-0.00202159191093
2020/04/03/19:48:18.529850,-0.00109004314113,0.0142395727312,-0.0011952513793
2020/04/03/19:48:18.579342,0.000244215367943,0.0156440490995,-0.00177618843193
2020/04/03/19:48:18.609520,0.000302222366055,0.0132705935125,-0.00143135003768
2020/04/03/19:48:18.639195,-0.000556436679667,0.0136429845289,-0.00110815739305
2020/04/03/19:48:18.679472,0.000116605270016,0.0156112348684,-0.00172959818663
2020/04/03/19:48:18.720388,0.000932365066517,0.0134081104328,-0.00194751864812
2020/04/03/19:48:18.749185,0.000348725158225,0.0142547480453,-0.001670706464
2020/04/03/19:48:18.779081,0.00174774238358,0.0114054561543,-0.00158837700013
2020/04/03/19:48:18.828249,-0.000879626772995,0.0169718374069,-0.00157441678921
2020/04/03/19:48:18.868798,0.000612209377915,0.0166485166308,-0.0017968856343
2020/04/03/19:48:18.897626,2.92041095697e-05,0.0184834722975,-0.00200142127357
2020/04/03/19:48:18.926145,0.000676021554566,0.0166649302672,-0.00182018829383
2020/04/03/19:48:18.954791,-0.000299914939536,0.0153280896905,-0.00176093591262
2020/04/03/19:48:18.993614,0.000115279479282,0.0154971694141,-0.00171680155791
2020/04/03/19:48:19.034729,0.00143644913238,0.0153060290343,-0.00211786524354
2020/04/03/19:48:19.065274,0.00134250553743,0.017607905474,-0.00232571752793
2020/04/03/19:48:19.096938,-0.000639854124557,0.0168574326267,-0.00141836646465
2020/04/03/19:48:19.128525,-0.000145456116096,0.0126158462475,-0.00116442535542
2020/04/03/19:48:19.158781,-0.000748651009205,0.0154132790468,-0.00134242950123
2020/04/03/19:48:19.209778,0.000487660556356,0.01338061237,-0.00151548974425
2020/04/03/19:48:19.239402,2.85187201652e-05,0.0129104330691,-0.00139777528681
2020/04/03/19:48:19.268899,0.00135417679847,0.0136926327516,-0.00191543694326
2020/04/03/19:48:19.309051,1.20811025132e-05,0.0170005463168,-0.00183507322683
2020/04/03/19:48:19.349086,3.64205077313e-05,0.0135948573136,-0.0014745439325
2020/04/03/19:48:19.378580,7.72490686716e-05,0.0171310286593,-0.0018711690097
2020/04/03/19:48:19.410355,-0.000539324707558,0.0151259091022,-0.00127448667937
2020/04/03/19:48:19.442441,0.000257952771946,0.0174159025669,-0.00198235690375
2020/04/03/19:48:19.474760,0.000273261698119,0.0181536162426,-0.00205768675036
2020/04/03/19:48:19.505212,0.000150119699026,0.0130040252048,-0.00145860325134
2020/04/03/19:48:19.534312,8.64535869381e-05,0.0179295239597,-0.00196073329158
2020/04/03/19:48:19.563136,0.00122202606286,0.012686469668,-0.00175224082007
2020/04/03/19:48:19.592030,-0.000682617127408,0.0143443367255,-0.00123925384589
2020/04/03/19:48:19.631356,-4.33861198817e-05,0.0146602539231,-0.00168009293129
2020/04/03/19:48:19.671327,0.000394104341831,0.0134638592917,-0.00160986952993
2020/04/03/19:48:19.700340,0.00016065998478,0.0139165983592,-0.00156097343421
2020/04/03/19:48:19.740566,-0.000277698642632,0.0123253808667,-0.00145301219083
2020/04/03/19:48:19.780307,-0.00100258680264,0.0167641722377,-0.0015007775772
2020/04/03/19:48:19.810140,-0.000234615320341,0.0144350211115,-0.00168624416337
2020/04/03/19:48:19.839782,0.000510161047384,0.0133240676793,-0.00140253113163
2020/04/03/19:48:19.880862,-0.00037481853036,0.0114150505519,-0.000823441990577
2020/04/03/19:48:19.921721,-0.000854428181213,0.0166885275183,-0.00143512195576
2020/04/03/19:48:19.962624,4.82726845922e-05,0.0146214912525,-0.00158969621406
2020/04/03/19:48:19.993091,0.0012509960372,0.0142238341598,-0.00181403668877
2020/04/03/19:48:20.022435,-0.000316089670116,0.0114679860644,-0.00146433808531
2020/04/03/19:48:20.051747,-8.80787212126e-05,0.0100661645274,-0.000793281648243
2020/04/03/19:48:20.081265,0.000677468653141,0.0147832613348,-0.00150250419268
2020/04/03/19:48:20.111706,0.00110025321897,0.0150435253172,-0.00207378723829
2020/04/03/19:48:20.142693,6.80218402377e-05,0.016332540738,-0.00178160401096
2020/04/03/19:48:20.172534,-0.000988196001628,0.0126221314672,-0.00106416403964
2020/04/03/19:48:20.203014,0.000542563149291,0.0155446909263,-0.00164417788223
2020/04/03/19:48:20.233211,5.13068957069e-05,0.0165043199897,-0.00180427951747
2020/04/03/19:48:20.261957,0.00129899290501,0.0142984966476,-0.0019554015095
2020/04/03/19:48:20.291514,-4.65605596738e-05,0.0147731749754,-0.00179597763273
2020/04/03/19:48:20.321044,0.000292788269094,0.0149227566227,-0.00172415621561
2020/04/03/19:48:20.362736,0.00137735020039,0.0151147810717,-0.00206752935295
2020/04/03/19:48:20.402735,0.00119549501162,0.0128557200641,-0.00187872810607
2020/04/03/19:48:20.432649,0.000236452604504,0.012963894321,-0.00136894551968
2020/04/03/19:48:20.464053,-0.000468531503872,0.0137548312899,-0.00164816037548
2020/04/03/19:48:20.492907,0.000291834567105,0.0110751035428,-0.00142094587577
2020/04/03/19:48:20.521703,0.000248348587748,0.0139905373369,-0.0014841096515
2020/04/03/19:48:20.551495,-0.000252468755986,0.0120420654261,-0.00131372328094
2020/04/03/19:48:20.583213,-0.000927798797289,0.0119552706448,-0.000907607163097
2020/04/03/19:48:20.612883,0.000215276339998,0.013134512314,-0.00149469922395
2020/04/03/19:48:20.641701,-0.000917244707541,0.0128678344508,-0.00100996632179
2020/04/03/19:48:20.671305,0.000230276238125,0.0140482275101,-0.00149396114651
2020/04/03/19:48:20.701622,0.00123858477555,0.0149653567442,-0.0021119606265
2020/04/03/19:48:20.752007,0.000365462231469,0.0140829877083,-0.00164804096554
2020/04/03/19:48:20.792375,0.000198845351062,0.0172246517548,-0.00193201844543
2020/04/03/19:48:20.821286,0.000540659518424,0.0150133955598,-0.00209397404362
2020/04/03/19:48:20.852257,9.77890955815e-06,0.00836728391027,-0.00102367890414
2020/04/03/19:48:20.901775,-6.80340134378e-05,0.0141476073597,-0.00162598031514
2020/04/03/19:48:20.943392,5.31729635565e-05,0.0125865229884,-0.00149782696068
2020/04/03/19:48:20.974088,0.000567346509186,0.0132250457411,-0.00141377177039
2020/04/03/19:48:21.004144,0.00108048409215,0.0133324720881,-0.0018818628293
2020/04/03/19:48:21.034487,8.73210306584e-05,0.00918334091153,-0.00103345195
2020/04/03/19:48:21.074671,0.00116264345093,0.0138389417696,-0.002100203029
2020/04/03/19:48:21.114471,0.000620844517712,0.00987823252067,-0.000952329055513
2020/04/03/19:48:21.144786,-0.000948128831745,0.0110401874637,-0.000909077635985
2020/04/03/19:48:21.184188,0.0015874791562,0.0141966140315,-0.0019272261486
2020/04/03/19:48:21.223495,0.000478446281478,0.0125821257767,-0.00142592183142
2020/04/03/19:48:21.273489,-6.64117297253e-06,0.0114852218603,-0.00124130267059
2020/04/03/19:48:21.306161,-0.000688553605775,0.0126368323273,-0.000944952214469
2020/04/03/19:48:21.337606,-0.00078816126163,0.0119911786505,-0.000958577762636
2020/04/03/19:48:21.368436,-0.000166353740493,0.014452579461,-0.00160644395587
2020/04/03/19:48:21.397953,0.000683033852282,0.0148225265358,-0.00211862135357
2020/04/03/19:48:21.427553,0.000414434646406,0.00997673380768,-0.00161079585243
2020/04/03/19:48:21.457262,0.00124711640805,0.0101908136782,-0.00159788319381
2020/04/03/19:48:21.508121,0.000510721016579,0.00832001144931,-0.000863594691249
2020/04/03/19:48:21.536880,0.000836565534821,0.0126118716209,-0.001330752698
2020/04/03/19:48:21.586976,-0.00100011158824,0.0120504144189,-0.00100092747378
2020/04/03/19:48:21.616111,0.00112778218478,0.0110700026044,-0.00154543513538
2020/04/03/19:48:21.646173,4.13405084413e-05,0.0115598922339,-0.00138267196086
2020/04/03/19:48:21.696373,0.00160952987594,0.0168804573908,-0.00212753872252
2020/04/03/19:48:21.737173,-0.00104712567176,0.00959856227093,-0.000729307825305
2020/04/03/19:48:21.769097,0.00118496774285,0.0119431616541,-0.00177636712322
2020/04/03/19:48:21.798540,2.58574425312e-06,0.0122837178208,-0.00133086757732
2020/04/03/19:48:21.829283,0.000383169965122,0.0147699284437,-0.00162095972389
2020/04/03/19:48:21.858655,0.00047673307772,0.010813371824,-0.00122412949613
2020/04/03/19:48:21.888032,-0.000150696296448,0.0134135511427,-0.00149023060373
2020/04/03/19:48:21.917669,-0.00114411441891,0.0100176101847,-0.00072257744377
2020/04/03/19:48:21.946366,0.0011924987388,0.0109728950652,-0.00166414300405
2020/04/03/19:48:21.976270,0.000495178403444,0.0124103580856,-0.00140325901671
2020/04/03/19:48:22.006612,-0.00078684291883,0.0121052501781,-0.000971370398436
2020/04/03/19:48:22.036140,-0.000100028476634,0.00975523199608,-0.00112991067752
2020/04/03/19:48:22.066364,-0.000526892193908,0.0121206861325,-0.00107039139572
2020/04/03/19:48:22.097051,0.000302206390274,0.0132706123616,-0.00143134145379
2020/04/03/19:48:22.127625,6.88732302932e-05,0.00758635835829,-0.00085432252848
2020/04/03/19:48:22.166700,0.000123788002256,0.0107226334371,-0.00120270998433
2020/04/03/19:48:22.205923,0.00023617334782,0.0100177414086,-0.00117398668433
2020/04/03/19:48:22.236629,-0.000547219295622,0.0144414997045,-0.00119771067332
2020/04/03/19:48:22.265196,0.000969441388751,0.0141514390173,-0.0019233783613
2020/04/03/19:48:22.294790,-0.000707007472857,0.0110398494195,-0.000765823967907
2020/04/03/19:48:22.324734,-0.000880787483719,0.014407129722,-0.00117922515414
2020/04/03/19:48:22.355403,0.000140532594686,0.0105508621477,-0.00118005174005
2020/04/03/19:48:22.386483,-0.00114411330687,0.0100176109025,-0.000722576049273
2020/04/03/19:48:22.425544,0.001028207813,0.0104243434211,-0.00155906045097
2020/04/03/19:48:22.465240,-0.00041116647914,0.0112051454495,-0.00127700221746
2020/04/03/19:48:22.515908,-0.00100346052586,0.00722142170343,-0.000591380440329
2020/04/03/19:48:22.545079,-0.00122842898218,0.0110818623268,-0.00103121562059
2020/04/03/19:48:22.575561,-0.000482836574799,0.00789201350142,-0.000646078874997
2020/04/03/19:48:22.615367,0.000554224982531,0.0116294246216,-0.001233890988
2020/04/03/19:48:22.655144,-0.000664268924721,0.0110068797368,-0.00116121447117
2020/04/03/19:48:22.684060,-0.000738280088861,0.0104117603496,-0.000699661158435
2020/04/03/19:48:22.713278,3.86668926657e-06,0.012397786556,-0.00134364726919
2020/04/03/19:48:22.742297,-0.000425450573472,0.00787635415034,-0.000530628896793
2020/04/03/19:48:22.772913,-0.000545331615737,0.0105236999908,-0.000891263771443
2020/04/03/19:48:22.811575,-6.87697010855e-05,0.0103833225065,-0.00119606352013
2020/04/03/19:48:22.851127,4.75752873543e-05,0.0100206435363,-0.00120572218951
2020/04/03/19:48:22.881903,-0.000813050330039,0.00782809338848,-0.000385007279547
2020/04/03/19:48:22.922201,0.00101087757514,0.0122286569679,-0.00172916929434
2020/04/03/19:48:22.963681,0.000192202718571,0.00983037243261,-0.00101907512181
2020/04/03/19:48:22.993870,-0.000738157386414,0.00950193873169,-0.000595822126671
2020/04/03/19:48:23.024262,0.00020882894399,0.010568428876,-0.00110025950054
2020/04/03/19:48:23.054363,0.00133016234754,0.00855758831733,-0.00122452866939
2020/04/03/19:48:23.083493,-0.000669585327694,0.0102019589982,-0.000804832590102
2020/04/03/19:48:23.115505,0.00059376013047,0.00882670221523,-0.00118427679361
2020/04/03/19:48:23.154988,0.00023619185957,0.0100177468475,-0.00117398473017
2020/04/03/19:48:23.185955,-6.63489617746e-06,0.0114852315078,-0.00124129924402
2020/04/03/19:48:23.234811,0.000739879258572,0.0092887900817,-0.000935654302315
2020/04/03/19:48:23.284589,0.000538382268092,0.0107155013724,-0.00113228008113
2020/04/03/19:48:23.325800,-0.00017565483693,0.00728508004279,-0.000719842924104
2020/04/03/19:48:23.356838,0.00105415886315,0.0110510728385,-0.00162595772302
2020/04/03/19:48:23.386531,0.00145031777999,0.00944694249343,-0.00137640679456
2020/04/03/19:48:23.426884,0.000627716719187,0.0100315761314,-0.00158123380779
2020/04/03/19:48:23.468134,0.000113272219109,0.00981007589766,-0.00110034913826
2020/04/03/19:48:23.518671,0.000235769426459,0.00836305345792,-0.000984986334267
2020/04/03/19:48:23.559586,-2.37609864775e-05,0.010002315278,-0.0010749662366
2020/04/03/19:48:23.590964,0.000451087961802,0.00690797989537,-0.000918728931367
2020/04/03/19:48:23.619799,-0.000755259679608,0.00801902532054,-0.000429491557379
2020/04/03/19:48:23.668832,0.00125171327722,0.00928214901118,-0.00139095005204
2020/04/03/19:48:23.697382,0.000323973792473,0.00918186032858,-0.000993286310351
2020/04/03/19:48:23.728048,0.000241694457822,0.00765026693651,-0.00103858616565
2020/04/03/19:48:23.760138,0.000160267565523,0.0122619304338,-0.0013719700322
2020/04/03/19:48:23.790784,0.000106018948754,0.0104088023866,-0.00103395633005
2020/04/03/19:48:23.821237,-3.56176747799e-05,0.00897567279839,-0.000959806873751
2020/04/03/19:48:23.854750,0.00012997954303,0.00963830513219,-0.00107769071243
2020/04/03/19:48:23.895505,0.000207204608678,0.00750819639073,-0.000892498485265
2020/04/03/19:48:23.945212,8.4265856392e-05,0.0073005174679,-0.00081885786766
2020/04/03/19:48:23.975879,-0.000184221625903,0.00882373489154,-0.00110806804809
2020/04/03/19:48:24.005023,0.00114680641722,0.00863512107442,-0.00140531290113
2020/04/03/19:48:24.055299,0.000836988121357,0.0101991151795,-0.00156521354526
2020/04/03/19:48:24.087041,0.000472564037141,0.0103878017405,-0.00131243663078
2020/04/03/19:48:24.116905,0.00123182274728,0.00848091703663,-0.00130286350503
2020/04/03/19:48:24.145984,0.000205872946633,0.00739412101734,-0.000879696502485
2020/04/03/19:48:24.197937,8.5602635921e-05,0.00741459394332,-0.000831658675874
2020/04/03/19:48:24.227961,-2.94107565491e-05,0.00789134295668,-0.000834794576851
2020/04/03/19:48:24.257097,0.000205481047176,0.00573943263344,-0.000690707068151
2020/04/03/19:48:24.286180,0.0011560252593,0.00943361512581,-0.00149487561333
2020/04/03/19:48:24.315620,0.000113258872142,0.00981007814039,-0.00110034840193
2020/04/03/19:48:24.348197,-0.000788548237591,0.0103365031132,-0.000769582990124
2020/04/03/19:48:24.378796,0.00103441002178,0.00934001551287,-0.00143403688464
2020/04/03/19:48:24.409071,0.000903595880742,0.00844791745166,-0.00128363708437
2020/04/03/19:48:24.439466,6.76491072912e-05,0.00678992196906,-0.000767667826679
2020/04/03/19:48:24.469809,-0.000507190507001,0.00845592977764,-0.000442410132902
2020/04/03/19:48:24.500971,-0.000412150970567,0.00702131548387,-0.000328107947019
2020/04/03/19:48:24.531242,-0.000103397354009,0.0111510859024,-0.0011538034048
2020/04/03/19:48:24.572610,-0.000227139305126,0.00580427727769,-0.000771003744872
2020/04/03/19:48:24.614876,0.000274338626242,0.00794997252698,-0.000725133515499
2020/04/03/19:48:24.645622,0.000911498381127,0.009132342004,-0.00136040409662
2020/04/03/19:48:24.676574,-0.000236827595263,0.0100308517005,-0.000977822336809
2020/04/03/19:48:24.706022,-0.000996810624707,0.00733687306237,-0.000603435058589
2020/04/03/19:48:24.735449,-0.000683655051881,0.010601883592,-0.000853081192011
2020/04/03/19:48:24.765775,-0.000923296885737,0.00826563260825,-0.000626740974452
2020/04/03/19:48:24.794832,-0.000814488871998,0.00970978322451,-0.000702679873342
2020/04/03/19:48:24.823847,-0.000224257208805,0.00943349789222,-0.00104347545528
2020/04/03/19:48:24.854755,-0.000301330273361,0.00981721807501,-0.00117077550986
2020/04/03/19:48:24.884919,-0.000844785539317,0.00708615721122,-0.000408398282505
2020/04/03/19:48:24.914570,0.00184792405864,0.0070470649609,-0.00103581138944
2020/04/03/19:48:24.954053,-0.0010981260238,0.00764107549492,-0.000373355022263
2020/04/03/19:48:24.992852,0.00145309705862,0.00876526450866,-0.00129815707851
2020/04/03/19:48:25.043424,0.000766208362031,0.00614890384958,-0.00111520614242
2020/04/03/19:48:25.083760,0.000308086447639,0.00826792199484,-0.000891658835373
2020/04/03/19:48:25.123949,0.000134860965604,0.00760333151365,-0.000985814578958
2020/04/03/19:48:25.153966,0.00024491934109,0.00984393296238,-0.00114840670074
2020/04/03/19:48:25.183166,0.000707117481723,0.00692983499028,-0.00128455750163
2020/04/03/19:48:25.223484,0.000369050442562,0.010585127962,-0.00154692785754
2020/04/03/19:48:25.263868,0.000311447299093,0.00687208245912,-0.000867752636131
2020/04/03/19:48:25.294854,0.000190081012727,0.00602528175493,-0.000726165198104
2020/04/03/19:48:25.324596,-0.000627608076905,0.00793812119606,-0.000469146979614
2020/04/03/19:48:25.364289,0.000391502827792,0.00505347789699,-0.000581452502435
2020/04/03/19:48:25.404012,-8.33676249903e-06,0.00971647741052,-0.00103950918473
2020/04/03/19:48:25.453025,-0.000769891430318,0.00767407709149,-0.000392581826147
2020/04/03/19:48:25.483731,5.73946572852e-05,0.00882352085595,-0.000860265991278
2020/04/03/19:48:25.513011,7.63895796487e-05,0.00661610175717,-0.000742095554444
2020/04/03/19:48:25.554717,8.55910713753e-05,0.00741459261134,-0.000831650880081
2020/04/03/19:48:25.594785,0.000589409898008,0.00763335687198,-0.00131401982799
2020/04/03/19:48:25.636427,-0.000172088022249,0.0105573543259,-0.000691512894426
2020/04/03/19:48:25.688202,0.000858442894219,0.00749956499997,-0.000781903712376
2020/04/03/19:48:25.719299,0.000380512481117,0.0074904206903,-0.000724484901701
2020/04/03/19:48:25.768833,-0.000229651099712,0.00611441651994,-0.000670630825519
2020/04/03/19:48:25.808074,0.00114678137013,0.00863512991549,-0.0014053096443
2020/04/03/19:48:25.847606,-2.6407286909e-05,0.0097741763389,-0.00104936488576
2020/04/03/19:48:25.876745,6.58466247068e-05,0.00570353802506,-0.000639735960671
2020/04/03/19:48:25.906414,0.000112794650816,0.00883776540492,-0.000985210137555
2020/04/03/19:48:25.938769,0.00023617769763,0.0100177611755,-0.00117398007547
2020/04/03/19:48:25.998303,-0.000122894283382,0.00516816350498,-0.000746258062467
2020/04/03/19:48:26.028185,-0.000873759719233,0.00457660683408,-0.000126913739162
2020/04/03/19:48:26.057127,0.00113310544247,0.00783548428941,-0.00141884011711
2020/04/03/19:48:26.086523,0.00029301251574,0.00527509602869,-0.000688625254101
2020/04/03/19:48:26.116114,-0.00115590463299,0.00853608308177,-0.000555501977574
2020/04/03/19:48:26.147189,0.00111945860159,0.00918581083759,-0.00133158476423
2020/04/03/19:48:26.178465,-0.00104352489763,0.00783119304846,-0.000526776654843
2020/04/03/19:48:26.208112,0.000938930031879,0.00980231842303,-0.00143320069333
2020/04/03/19:48:26.247658,-0.000898733714069,0.0081791986978,-0.000265350975581
2020/04/03/19:48:26.288178,-0.0010627986777,0.00709245272021,-0.000449991792436
2020/04/03/19:48:26.318076,0.00125878897074,0.00627554877988,-0.00118759519542
2020/04/03/19:48:26.356681,0.000928453486601,0.00820738292,-0.00125699205507
2020/04/03/19:48:26.396535,-0.000473108925996,0.00629875260999,-0.000727565927093
2020/04/03/19:48:26.437714,0.00039716533941,0.00800102342808,-0.00077568142735
2020/04/03/19:48:26.478777,0.00114812159913,0.00874920067349,-0.00141810241321
2020/04/03/19:48:26.510535,-0.000864544724709,0.00537510434288,-0.000216476529239
2020/04/03/19:48:26.540390,0.00121873220956,0.00688530389412,-0.00112299494791
2020/04/03/19:48:26.570223,6.71655368972e-05,0.00581761182817,-0.000652529599127
2020/04/03/19:48:26.599154,6.58485655854e-05,0.00570354100801,-0.000639734901105
2020/04/03/19:48:26.627855,0.00041591079536,0.00548276882428,-0.000762252432656
2020/04/03/19:48:26.657189,-0.000146971814383,0.00684848613996,-0.000806364080259
2020/04/03/19:48:26.686718,-7.24758037206e-05,0.00578170854528,-0.000601557459457
2020/04/03/19:48:26.721224,0.00124236972428,0.00939348988211,-0.00140521453815
2020/04/03/19:48:26.750737,-0.00068735031452,0.00615444845179,-0.00013876852888
2020/04/03/19:48:26.780070,-0.000957163978325,0.00779105819763,-0.000437122211743
2020/04/03/19:48:26.822026,-0.000609879926205,0.00493426189444,-0.000264316799035
2020/04/03/19:48:26.860758,-0.00057202406897,0.00693625057198,-0.000751571698903
2020/04/03/19:48:26.889969,0.0010871405793,0.00807210721092,-0.00107401267288
2020/04/03/19:48:26.930577,-0.000731083884643,0.00649535048758,-0.000392468269451
2020/04/03/19:48:26.970486,-0.00078129438501,0.00676871366208,-0.000767593449529
2020/04/03/19:48:27.010681,0.000462612651628,0.0066285603801,-0.00115008387453
2020/04/03/19:48:27.050406,6.58539943082e-05,0.00570354273638,-0.000639734269642
2020/04/03/19:48:27.080202,-0.00107985944034,0.00683018636745,-0.000282735825822
2020/04/03/19:48:27.109265,-0.000742019255099,0.00392809036355,-0.000101119901145
2020/04/03/19:48:27.159983,-0.000414332899749,0.00799296879366,-0.000439588086679
2020/04/03/19:48:27.190373,-0.000638143956124,0.00702556735129,-0.000366787533652
2020/04/03/19:48:27.240491,-0.000620486767483,0.00470407146863,-0.000235814071279
2020/04/03/19:48:27.271001,0.000827619380212,0.00348651187097,-0.000730532910317
2020/04/03/19:48:27.299730,0.0011857510869,0.00448844786689,-0.000855046080552
2020/04/03/19:48:27.351215,0.00100808414011,0.00705861045549,-0.00117813765455
2020/04/03/19:48:27.380894,0.0012028692991,0.00597136810585,-0.00102137565134
2020/04/03/19:48:27.422416,6.58501045707e-05,0.00570354337324,-0.000639734060937
2020/04/03/19:48:27.463824,-0.000642036162572,0.00622844290957,-0.000276483783274
2020/04/03/19:48:27.493142,0.000179553445716,0.00511272360271,-0.000623804683875
2020/04/03/19:48:27.522304,-0.000715677654186,0.0062095094553,-0.000357013406951
2020/04/03/19:48:27.561173,2.74464387002e-06,0.00659717680353,-0.000822621134364
2020/04/03/19:48:27.610563,-5.40529970414e-05,0.0073786996027,-0.000780674596889
2020/04/03/19:48:27.660269,0.000769993949221,0.00599831292063,-0.000484807893597
2020/04/03/19:48:27.699293,-0.000251907231922,0.00703802211462,-0.000774782450952
2020/04/03/19:48:27.727954,0.000198825540958,0.00585146155733,-0.000700584042223
2020/04/03/19:48:27.767589,0.000231834361003,0.00802086449416,-0.000946601953373
2020/04/03/19:48:27.807558,-0.000118460992516,0.00815826602005,-0.000950772103686
2020/04/03/19:48:27.838493,-0.00105220270089,0.00922567892766,-0.000551422766108
2020/04/03/19:48:27.868382,-0.00026012714571,0.00340743032254,-0.000503049909219
2020/04/03/19:48:27.918456,-0.000854004592787,0.00628767725809,-0.000318835380314
2020/04/03/19:48:27.948327,0.00121006360783,0.00827978409377,-0.00114764225583
2020/04/03/19:48:27.978218,4.60907592612e-05,0.00399247795373,-0.000447810233038
2020/04/03/19:48:28.009085,0.000243687450403,0.00904750240981,-0.00106175404581
2020/04/03/19:48:28.062150,-0.000464384814057,0.00365827848807,4.66099734104e-05
2020/04/03/19:48:28.093770,-9.65381615878e-06,0.00960241916447,-0.001026712
2020/04/03/19:48:28.124587,0.000233157464117,0.00813493519904,-0.00095939663031
2020/04/03/19:48:28.153849,0.000332205148275,0.00739115412585,-0.0011886718508
2020/04/03/19:48:28.184229,-0.000137431765944,0.00436830419423,-0.000657431925049
2020/04/03/19:48:28.223755,0.00100677345633,0.00694453928853,-0.00116534268216
2020/04/03/19:48:28.264251,-0.00047056742998,0.00474262165274,-7.84072974717e-05
2020/04/03/19:48:28.293292,-0.000546461957267,0.0069868000536,-0.000276392619842
2020/04/03/19:48:28.332280,0.001420107337,0.00636841780581,-0.0010302032586
2020/04/03/19:48:28.371938,0.000882936094561,0.00827748555504,-0.00126790580114
2020/04/03/19:48:28.421545,0.00100375128836,0.00506170363122,-0.000950766497384
2020/04/03/19:48:28.451143,0.000356274735316,0.00491974042023,-0.000430958390569
2020/04/03/19:48:28.490393,0.00113720066653,0.00618194709465,-0.00112675449218
2020/04/03/19:48:28.530298,0.00149778338489,0.00604718958513,-0.000914202406973
2020/04/03/19:48:28.571997,0.000555247098949,0.00421260796051,-0.000929440259597
2020/04/03/19:48:28.611807,0.000262724473979,0.0026514727438,-0.000394346351377
2020/04/03/19:48:28.640789,-7.37901151331e-05,0.00566764189005,-0.000588761236841
2020/04/03/19:48:28.671023,0.000122374436391,0.00423955761804,-0.000392874016867
2020/04/03/19:48:28.711470,0.000216429085834,0.00830671051928,-0.000982055428998
2020/04/03/19:48:28.751607,-0.00109626027824,0.00372328504468,-6.69056549678e-05
2020/04/03/19:48:28.790703,-0.00106861151683,0.00611877176746,-0.000335594116418
2020/04/03/19:48:28.832660,-0.000420526561531,0.00449256177158,-0.000442325160256
2020/04/03/19:48:28.861682,0.00069184962659,0.00521993121248,-0.000989541355387
2020/04/03/19:48:28.893695,0.000865421400617,0.00513987235673,-0.000912586193819
2020/04/03/19:48:28.935076,-0.000281599729975,0.00615245361501,-0.000542800419523
2020/04/03/19:48:28.974401,0.000979120453442,0.00454905275654,-0.0008966559496
2020/04/03/19:48:29.003509,-0.000501070978358,0.00637842004308,-0.000340254575022
2020/04/03/19:48:29.033234,0.00029944092574,0.00343756551023,-0.000482858111479
2020/04/03/19:48:29.073916,0.000994926009822,0.00591790085116,-0.00105019104796
2020/04/03/19:48:29.114003,6.58480816493e-05,0.00570354095368,-0.000639729425671
2020/04/03/19:48:29.144197,-0.000282924867275,0.00603837962718,-0.000530002017507
2020/04/03/19:48:29.174067,0.000188376096707,0.00425652622475,-0.000524378000218
2020/04/03/19:48:29.223768,-0.00086454141556,0.00537511341359,-0.000216476298235
